NGÀY GIỜ,NGÀY,THÁNG,Ma VC,NHÀ VẬN CHUYỂN,TRÙNG?,MÃ VẬN ĐƠN,"1 XONG
2 HOÀN
3 KHIẾU NẠI",GỬI?,XEM VĐ,NGÀY 10/9 ĐƠN: 123 NGÀY 9/9 ĐƠN: 109 NGÀY 8/9 ĐƠN: 55,GHI CHÚ,QUA KHO TQ,,IN SPX
07/08 12:25,7,8,6,SHOPEE EXPRESS,OK,SPXVN032720027908,0,ĐÃ GỬI,SPX 7908,NGÀY 7-8 ĐƠN: 62,,,,
08/08 10:33,8,8,6,SHOPEE EXPRESS,OK,SPXVN039413810638,0,ĐÃ GỬI,SPX 0638,,,,,
08/08 10:33,8,8,6,SHOPEE EXPRESS,OK,SPXVN039764854028,0,ĐÃ GỬI,SPX 4028,,,,,
08/08 10:33,8,8,6,SHOPEE EXPRESS,OK,SPXVN037797507358,0,ĐÃ GỬI,SPX 7358,,,,,
08/08 10:33,8,8,6,SHOPEE EXPRESS,OK,SPXVN031968088898,0,ĐÃ GỬI,SPX 8898,,,,,
08/08 10:33,8,8,6,SHOPEE EXPRESS,OK,SPXVN032764299898,0,ĐÃ GỬI,SPX 9898,,,,,
08/08 10:33,8,8,6,SHOPEE EXPRESS,OK,SPXVN035296399338,0,ĐÃ GỬI,SPX 9338,,,,,
08/08 10:33,8,8,6,SHOPEE EXPRESS,OK,SPXVN037552834298,0,ĐÃ GỬI,SPX 4298,,,,,
08/08 10:33,8,8,6,SHOPEE EXPRESS,OK,SPXVN032145000388,0,ĐÃ GỬI,SPX 0388,,,,,
08/08 10:33,8,8,6,SHOPEE EXPRESS,OK,SPXVN038106128038,0,ĐÃ GỬI,SPX 8038,,,,,
08/08 10:33,8,8,6,SHOPEE EXPRESS,OK,SPXVN039091433648,0,ĐÃ GỬI,SPX 3648,,,,,
08/08 10:33,8,8,6,SHOPEE EXPRESS,OK,SPXVN035262314848,2,HOÀN,SPX 4848,,,,,
08/08 10:33,8,8,6,SHOPEE EXPRESS,OK,SPXVN032740265628,0,ĐÃ GỬI,SPX 5628,,,,,
08/08 10:33,8,8,6,SHOPEE EXPRESS,OK,SPXVN037835649618,0,ĐÃ GỬI,SPX 9618,,,,,
08/08 10:33,8,8,6,SHOPEE EXPRESS,OK,SPXVN035483689608,0,ĐÃ GỬI,SPX 9608,,,,,
08/08 10:33,8,8,6,SHOPEE EXPRESS,OK,SPXVN038120271238,2,HOÀN,SPX 1238,,,,,
08/08 10:33,8,8,6,SHOPEE EXPRESS,OK,SPXVN036503468038,0,ĐÃ GỬI,SPX 8038,,,,,
08/08 10:33,8,8,6,SHOPEE EXPRESS,OK,SPXVN035179859478,0,ĐÃ GỬI,SPX 9478,,,,,
08/08 10:33,8,8,6,SHOPEE EXPRESS,OK,SPXVN031911375788,0,ĐÃ GỬI,SPX 5788,,,,,
08/08 10:33,8,8,6,SHOPEE EXPRESS,OK,SPXVN034305633188,0,ĐÃ GỬI,SPX 3188,,,,,
08/08 10:33,8,8,6,SHOPEE EXPRESS,OK,SPXVN035912114008,0,ĐÃ GỬI,SPX 4008,,,,,
08/08 10:33,8,8,6,SHOPEE EXPRESS,OK,SPXVN030863375568,0,ĐÃ GỬI,SPX 5568,,,,,
08/08 10:33,8,8,6,SHOPEE EXPRESS,OK,SPXVN032043955748,2,HOÀN,SPX 5748,,,,,
08/08 10:33,8,8,6,SHOPEE EXPRESS,OK,SPXVN031499996588,0,ĐÃ GỬI,SPX 6588,,,,,
08/08 10:33,8,8,6,SHOPEE EXPRESS,OK,SPXVN030773806888,0,ĐÃ GỬI,SPX 6888,,,,,
08/08 10:33,8,8,6,SHOPEE EXPRESS,OK,SPXVN036115072468,2,HOÀN,SPX 2468,,,,,
08/08 10:33,8,8,6,SHOPEE EXPRESS,OK,SPXVN030373131378,0,ĐÃ GỬI,SPX 1378,,,,,
08/08 10:33,8,8,6,SHOPEE EXPRESS,OK,SPXVN039841638748,0,ĐÃ GỬI,SPX 8748,,,,,
08/08 10:34,8,8,6,SHOPEE EXPRESS,OK,SPXVN031179400438,0,ĐÃ GỬI,SPX 0438,,,,,
08/08 10:34,8,8,6,SHOPEE EXPRESS,OK,SPXVN037351690538,0,ĐÃ GỬI,SPX 0538,,,,,
08/08 10:34,8,8,6,SHOPEE EXPRESS,OK,SPXVN036598103578,0,ĐÃ GỬI,SPX 3578,,,,,
08/08 10:34,8,8,6,SHOPEE EXPRESS,OK,SPXVN036212921458,0,ĐÃ GỬI,SPX 1458,,,,,
08/08 10:34,8,8,6,SHOPEE EXPRESS,OK,SPXVN035916444758,0,ĐÃ GỬI,SPX 4758,,,,,
08/08 10:34,8,8,6,SHOPEE EXPRESS,OK,SPXVN033942616408,0,ĐÃ GỬI,SPX 6408,,,,,
08/08 10:34,8,8,6,SHOPEE EXPRESS,OK,SPXVN034764970098,0,ĐÃ GỬI,SPX 0098,,,,,
08/08 10:34,8,8,6,SHOPEE EXPRESS,OK,SPXVN037863688178,0,ĐÃ GỬI,SPX 8178,,,,,
08/08 10:34,8,8,6,SHOPEE EXPRESS,OK,SPXVN034476765668,0,ĐÃ GỬI,SPX 5668,,,,,
08/08 10:34,8,8,6,SHOPEE EXPRESS,OK,SPXVN031508717718,0,ĐÃ GỬI,SPX 7718,,,,,
08/08 10:34,8,8,6,SHOPEE EXPRESS,OK,SPXVN032854293768,0,ĐÃ GỬI,SPX 3768,,,,,
08/08 10:34,8,8,6,SHOPEE EXPRESS,OK,SPXVN033820858978,0,ĐÃ GỬI,SPX 8978,,,,,
08/08 10:34,8,8,6,SHOPEE EXPRESS,OK,SPXVN039078124768,0,ĐÃ GỬI,SPX 4768,,,,,
08/08 10:34,8,8,6,SHOPEE EXPRESS,OK,SPXVN031101769978,0,ĐÃ GỬI,SPX 9978,,,,,
08/08 10:34,8,8,6,SHOPEE EXPRESS,OK,SPXVN030261274958,0,ĐÃ GỬI,SPX 4958,,,,,
08/08 10:34,8,8,6,SHOPEE EXPRESS,OK,SPXVN036928651978,0,ĐÃ GỬI,SPX 1978,,,,,
08/08 10:34,8,8,6,SHOPEE EXPRESS,OK,SPXVN038566243868,0,ĐÃ GỬI,SPX 3868,,,,,
08/08 10:34,8,8,6,SHOPEE EXPRESS,OK,SPXVN034811270188,0,ĐÃ GỬI,SPX 0188,,,,,
08/08 10:34,8,8,6,SHOPEE EXPRESS,OK,SPXVN034335405308,0,ĐÃ GỬI,SPX 5308,,,,,
08/08 10:34,8,8,6,SHOPEE EXPRESS,OK,SPXVN038172956748,0,ĐÃ GỬI,SPX 6748,,,,,
08/08 10:34,8,8,6,SHOPEE EXPRESS,OK,SPXVN031990737258,0,ĐÃ GỬI,SPX 7258,,,,,
08/08 10:45,8,8,6,SHOPEE EXPRESS,OK,SPXVN032759594168,0,ĐÃ GỬI,SPX 4168,,,,,
08/08 10:46,8,8,6,SHOPEE EXPRESS,OK,SPXVN031113729958,0,ĐÃ GỬI,SPX 9958,,,,,
